Timestamp,temperature,humidity,pressure,voc,pir
2026-03-17 22:24:00,31.27,78.94,101088,26.16,0
2026-03-17 22:24:10,31.27,78.92,101087,26.28,0
2026-03-17 22:24:20,31.27,78.94,101088,26.21,0
2026-03-17 22:24:30,31.27,79.00,101088,26.20,0
2026-03-17 22:24:41,31.27,79.04,101087,26.16,0
2026-03-17 22:24:51,31.27,79.09,101086,26.23,0
2026-03-17 22:25:01,31.27,79.13,101086,26.25,0
2026-03-17 22:25:11,31.27,79.19,101086,26.29,1
2026-03-17 22:25:22,31.27,79.28,101086,26.29,1
2026-03-17 22:25:32,31.27,79.31,101086,26.23,1
2026-03-17 22:25:42,31.28,79.36,101087,26.26,0
2026-03-17 22:25:52,31.28,79.41,101087,26.26,0
2026-03-17 22:26:03,31.29,79.68,101087,26.28,0
2026-03-17 22:26:13,31.29,79.63,101087,26.36,0
2026-03-17 22:26:23,31.30,79.70,101087,26.23,0
2026-03-17 22:26:33,31.30,79.77,101086,26.28,0
2026-03-17 22:26:43,31.30,79.77,101086,26.31,0
2026-03-17 22:26:54,31.30,79.78,101086,26.28,0
2026-03-17 22:27:04,31.30,79.92,101087,26.29,0
2026-03-17 22:27:14,31.30,79.90,101087,26.26,0
2026-03-17 22:27:24,31.31,79.94,101087,26.21,0
2026-03-17 22:27:35,31.31,79.97,101087,26.13,0
2026-03-17 22:27:45,31.31,79.99,101087,26.18,0
2026-03-17 22:27:55,31.32,80.00,101087,26.13,0
2026-03-17 22:28:05,31.32,80.00,101088,26.21,0
2026-03-17 22:28:16,31.32,80.05,101087,26.21,0
2026-03-17 22:28:26,31.33,80.06,101087,26.31,0
2026-03-17 22:28:36,31.33,80.12,101087,26.13,0
2026-03-17 22:28:46,31.33,80.22,101087,26.13,0
2026-03-17 22:28:56,31.34,80.25,101087,26.21,0
2026-03-17 22:29:07,31.35,80.35,101088,26.26,0
2026-03-17 22:29:17,31.35,80.36,101086,26.15,0
2026-03-17 22:29:27,31.35,80.30,101087,26.10,0
2026-03-17 22:29:37,31.35,80.28,101086,26.02,0
2026-03-17 22:29:48,31.35,80.41,101086,26.10,0
2026-03-17 22:29:58,31.36,80.55,101086,26.16,0
2026-03-17 22:30:08,31.37,80.44,101086,26.00,0
2026-03-17 22:30:18,31.37,80.66,101086,25.89,0
2026-03-17 22:30:29,31.38,80.51,101086,25.94,0
2026-03-17 22:30:39,31.38,80.48,101085,26.00,0
2026-03-17 22:30:49,31.39,80.41,101085,25.94,0
2026-03-17 22:30:59,31.40,80.42,101085,25.94,0
2026-03-17 22:31:09,31.40,80.52,101086,25.91,0
2026-03-17 22:31:20,31.41,80.50,101086,25.88,0
2026-03-17 22:31:30,31.41,80.58,101085,25.88,0
2026-03-17 22:31:40,31.42,80.60,101085,25.86,0
2026-03-17 22:31:50,31.42,80.67,101085,25.70,0
2026-03-17 22:32:01,31.43,80.71,101085,25.77,0
2026-03-17 22:32:11,31.43,80.75,101086,25.92,0
2026-03-17 22:32:21,31.44,80.77,101085,25.64,0
2026-03-17 22:32:31,31.45,80.58,101085,25.83,0
2026-03-17 22:32:42,31.45,80.66,101085,25.70,0
2026-03-17 22:32:52,31.45,80.72,101085,25.78,0
2026-03-17 22:33:02,31.45,80.69,101085,25.53,0
2026-03-17 22:33:12,31.45,80.64,101085,25.80,0
2026-03-17 22:33:23,31.45,80.72,101086,25.63,0
2026-03-17 22:33:33,31.45,80.70,101086,25.69,0
2026-03-17 22:33:43,31.44,80.72,101086,25.50,0
2026-03-17 22:33:53,31.44,80.78,101085,25.63,0
2026-03-17 22:34:03,31.44,80.76,101085,25.63,0
2026-03-17 22:34:14,31.45,80.78,101085,25.53,0
2026-03-17 22:34:24,31.45,80.82,101086,25.38,0
2026-03-17 22:34:34,31.45,80.84,101085,25.40,0
2026-03-17 22:34:44,31.45,80.89,101086,25.35,0
2026-03-17 22:34:55,31.46,80.85,101086,25.40,0
2026-03-17 22:35:05,31.46,80.74,101087,25.35,0
2026-03-17 22:35:15,31.46,80.83,101087,25.36,0
2026-03-17 22:35:25,31.46,80.86,101087,25.32,0
2026-03-17 22:35:36,31.47,80.84,101087,25.23,0
2026-03-17 22:35:46,31.47,80.92,101088,25.15,0
2026-03-17 22:35:56,31.47,80.90,101088,25.08,0
2026-03-17 22:36:06,31.47,80.91,101088,24.95,0
2026-03-17 22:36:16,31.46,81.04,101089,24.93,0
2026-03-17 22:36:27,31.46,80.91,101089,24.90,0
2026-03-17 22:36:37,31.46,80.98,101089,24.83,0
2026-03-17 22:36:47,31.45,80.95,101089,24.74,0
2026-03-17 22:36:57,31.45,80.93,101088,24.83,0
2026-03-17 22:37:08,31.45,80.87,101089,24.64,0
2026-03-17 22:37:18,31.45,80.89,101089,24.64,0
2026-03-17 22:37:28,31.45,80.97,101089,24.58,1
2026-03-17 22:37:38,31.46,80.90,101089,24.73,1
2026-03-17 22:37:49,31.46,80.89,101090,24.56,1
2026-03-17 22:37:59,31.46,80.90,101091,24.43,0
2026-03-17 22:38:09,31.46,80.84,101091,24.50,0
2026-03-17 22:38:19,31.45,80.91,101091,24.46,0
2026-03-17 22:38:29,31.45,80.97,101092,24.36,0
2026-03-17 22:38:40,31.45,80.95,101091,24.40,0
2026-03-17 22:38:50,31.45,80.91,101091,24.25,0
2026-03-17 22:39:00,31.45,80.87,101091,24.40,0
2026-03-17 22:39:10,31.45,80.85,101091,24.25,0
2026-03-17 22:39:21,31.45,80.87,101091,24.15,0
2026-03-17 22:39:31,31.45,80.90,101091,24.19,0
2026-03-17 22:39:41,31.45,80.90,101091,24.28,0
2026-03-17 22:39:51,31.45,80.83,101092,24.10,0
2026-03-17 22:40:02,31.44,80.92,101092,24.23,0
2026-03-17 22:40:12,31.44,80.92,101092,24.18,0
2026-03-17 22:40:22,31.44,80.82,101092,24.25,0
2026-03-17 22:40:32,31.44,80.79,101091,24.18,0
2026-03-17 22:40:42,31.43,80.86,101091,24.18,0
2026-03-17 22:40:53,31.43,80.84,101091,24.15,0
2026-03-17 22:41:03,31.43,80.76,101091,24.19,0
2026-03-17 22:41:13,31.44,80.68,101091,24.14,0
2026-03-17 22:41:23,31.43,80.60,101092,24.12,0
2026-03-17 22:41:34,31.43,80.66,101091,24.11,0
2026-03-17 22:41:44,31.42,80.63,101091,24.07,0
2026-03-17 22:41:54,31.41,80.60,101091,24.28,0
2026-03-17 22:42:04,31.41,80.55,101090,24.26,0
2026-03-17 22:42:15,31.41,80.55,101089,24.12,0
2026-03-17 22:42:25,31.41,80.47,101089,24.23,0
2026-03-17 22:42:35,31.41,80.43,101088,24.21,0
2026-03-17 22:42:45,31.41,80.43,101088,24.26,0
2026-03-17 22:42:55,31.40,80.41,101089,24.19,0
2026-03-17 22:43:06,31.39,80.41,101088,24.26,0
2026-03-17 22:43:16,31.39,80.39,101088,24.29,0
2026-03-17 22:43:26,31.38,80.36,101087,24.21,0
2026-03-17 22:43:36,31.38,80.35,101087,24.40,0
2026-03-17 22:43:47,31.37,80.35,101086,24.33,0
2026-03-17 22:43:57,31.38,80.30,101086,24.29,0
2026-03-17 22:44:07,31.38,80.18,101085,24.32,0
2026-03-17 22:44:17,31.37,80.19,101086,24.33,0
2026-03-17 22:44:28,31.37,80.22,101085,24.43,0
2026-03-17 22:44:38,31.37,80.21,101085,24.50,0
2026-03-17 22:44:48,31.36,80.18,101085,24.42,0
2026-03-17 22:44:58,31.36,80.18,101084,24.50,0
2026-03-17 22:45:09,31.35,80.15,101084,24.50,0
2026-03-17 22:45:19,31.35,80.14,101083,24.51,0
2026-03-17 22:45:29,31.35,80.12,101083,24.51,0
2026-03-17 22:45:39,31.35,80.11,101083,24.49,0
2026-03-17 22:45:49,31.35,80.07,101083,24.47,0
2026-03-17 22:46:00,31.35,80.03,101082,24.58,0
2026-03-17 22:46:10,31.35,80.01,101082,24.60,0
2026-03-17 22:46:20,31.35,80.02,101082,24.60,0
2026-03-17 22:46:30,31.35,80.04,101082,24.64,0
2026-03-17 22:46:41,31.34,80.04,101081,24.57,0
2026-03-17 22:46:51,31.34,80.03,101081,24.76,0
2026-03-17 22:47:01,31.34,79.99,101081,24.70,0
2026-03-17 22:47:11,31.33,79.99,101081,24.70,0
2026-03-17 22:47:22,31.33,80.03,101080,24.74,0
2026-03-17 22:47:32,31.32,79.96,101079,24.76,0
2026-03-17 22:47:42,31.33,79.95,101079,24.70,0
2026-03-17 22:47:52,31.33,79.91,101079,24.80,0
2026-03-17 22:48:02,31.32,79.93,101079,24.77,0
2026-03-17 22:48:13,31.32,79.91,101078,24.73,0
2026-03-17 22:48:23,31.32,79.92,101079,24.84,0
2026-03-17 22:48:33,31.31,79.89,101078,24.79,0
2026-03-17 22:48:43,31.31,79.92,101078,24.83,0
2026-03-17 22:48:54,31.31,79.90,101078,24.80,0
2026-03-17 22:49:04,31.31,79.90,101079,24.82,0
2026-03-17 22:49:14,31.31,79.86,101078,24.95,0
2026-03-17 22:49:24,31.31,79.85,101079,24.99,0
