Timestamp,temperature,humidity,pressure,voc,pir
2026-03-17 21:24:03,31.14,78.52,101039,28.97,0
2026-03-17 21:24:13,31.14,78.50,101040,28.87,0
2026-03-17 21:24:24,31.14,78.52,101039,29.03,0
2026-03-17 21:24:34,31.14,78.52,101039,28.95,0
2026-03-17 21:24:44,31.13,78.54,101040,28.99,0
2026-03-17 21:24:54,31.13,78.54,101039,29.05,0
2026-03-17 21:25:04,31.13,78.52,101038,28.95,0
2026-03-17 21:25:15,31.13,78.53,101039,29.07,0
2026-03-17 21:25:25,31.13,78.52,101039,28.99,0
2026-03-17 21:25:35,31.13,78.53,101038,29.15,0
2026-03-17 21:25:45,31.13,78.54,101038,28.97,0
2026-03-17 21:25:56,31.13,78.56,101038,29.03,0
2026-03-17 21:26:06,31.13,78.55,101038,29.21,1
2026-03-17 21:26:16,31.13,78.55,101038,29.05,1
2026-03-17 21:26:26,31.12,78.59,101039,29.07,1
2026-03-17 21:26:37,31.12,78.61,101039,29.11,1
2026-03-17 21:26:47,31.12,78.59,101040,29.11,1
2026-03-17 21:26:57,31.12,78.58,101039,29.11,0
2026-03-17 21:27:07,31.12,78.57,101038,29.19,0
2026-03-17 21:27:17,31.12,78.56,101038,29.13,0
2026-03-17 21:27:28,31.12,78.56,101038,29.33,0
2026-03-17 21:27:38,31.13,78.56,101038,29.21,0
2026-03-17 21:27:48,31.12,78.57,101038,29.19,0
2026-03-17 21:27:58,31.12,78.57,101037,29.23,0
2026-03-17 21:28:09,31.13,78.57,101037,29.25,0
2026-03-17 21:28:19,31.13,78.55,101036,29.33,0
2026-03-17 21:28:29,31.13,78.56,101037,29.29,0
2026-03-17 21:28:39,31.13,78.54,101036,29.33,0
2026-03-17 21:28:50,31.13,78.53,101037,29.33,0
2026-03-17 21:29:00,31.13,78.54,101037,29.39,0
2026-03-17 21:29:10,31.13,78.57,101037,29.31,0
2026-03-17 21:29:20,31.13,78.57,101037,29.25,0
2026-03-17 21:29:30,31.13,78.59,101037,29.23,0
2026-03-17 21:29:41,31.13,78.56,101036,29.37,0
2026-03-17 21:29:51,31.13,78.55,101037,29.35,0
2026-03-17 21:30:01,31.13,78.55,101036,29.39,0
2026-03-17 21:30:11,31.13,78.58,101035,29.29,0
2026-03-17 21:30:22,31.13,78.58,101035,29.27,0
2026-03-17 21:30:32,31.13,78.54,101035,29.41,0
2026-03-17 21:30:42,31.13,78.54,101035,29.29,0
2026-03-17 21:30:52,31.13,78.54,101036,29.35,0
